xmn,xmx,ymn,ymx,conf,filename,confmat,tru_box,pred_class,tru_class
1595,1635,1375,1399,0.48887682,Z110_Img02088.jpg,TP,xmin: 1595; xmax:1645; ymin: 1380; ymax: 1405,1,4
1336,1381,1347,1374,0.34304142,Z110_Img02088.jpg,TP,xmin: 1338; xmax:1389; ymin: 1357; ymax: 1382,1,4
5530,5550,483,506,0.271109566,Z110_Img02088.jpg,FP,,1,0
2945,2969,682,700,0.206010073,Z110_Img02089.jpg,FP,,1,0
1030,1069,2664,2680,1,Z110_Img02089.jpg,FN,,0,4
5604,5623,1538,1560,0.203461051,Z110_Img02089.jpg,FP,,1,0
1707,1754,2463,2486,1,Z110_Img02089.jpg,FN,,0,4
1056,1080,4311,4331,0.334882259,Z110_Img02089.jpg,FP,,1,0
4992,5017,1543,1564,0.322175324,Z110_Img02089.jpg,FP,,1,0
1571,1588,3625,3652,0.32032159,Z110_Img02089.jpg,FP,,1,0
6211,6232,1285,1306,0.244767815,Z110_Img02089.jpg,FP,,1,0
0,154,4258,4454,0.214566022,Z110_Img02089.jpg,FP,,1,0
6721,6745,1603,1632,0.36193493,Z110_Img02089.jpg,FP,,1,0
7103,7126,1222,1244,0.355733126,Z110_Img02089.jpg,FP,,1,0
6876,6900,1165,1180,0.217190549,Z110_Img02089.jpg,FP,,1,0
384,414,3583,3624,0.447860122,Z110_Img02089.jpg,FP,,1,0
6651,6686,797,840,0.486545235,Z110_Img02089.jpg,FP,,1,0
1723,1757,2476,2496,0.488190353,Z110_Img02089.jpg,FP,,1,0
12,82,4323,4387,0.294320136,Z110_Img02089.jpg,FP,,1,0
1464,1503,2443,2466,0.43347615,Z110_Img02089.jpg,TP,xmin: 1446; xmax:1500; ymin: 2441; ymax: 2468,1,4
905,950,2853,2878,0.371785879,Z110_Img02089.jpg,TP,xmin: 888; xmax:944; ymin: 2862; ymax: 2883,1,4
1039,1072,2654,2681,0.404890627,Z110_Img02089.jpg,TP,xmin: 1021; xmax:1072; ymin: 2654; ymax: 2675,1,4
318,348,4493,4541,0.404007405,Z110_Img02089.jpg,FP,,1,0
1052,1105,3562,3584,1,Z110_Img02090.jpg,FN,,0,4
1069,1106,3556,3588,0.329171717,Z110_Img02090.jpg,TP,xmin: 1060; xmax:1098; ymin: 3573; ymax: 3586,1,4
1443,1462,617,636,0.215477988,Z110_Img02090.jpg,FP,,1,0
1499,1534,3368,3394,0.488989681,Z110_Img02090.jpg,TP,xmin: 1473; xmax:1528; ymin: 3364; ymax: 3385,1,4
3423,3447,677,707,0.246246979,Z110_Img02090.jpg,FP,,1,0
1763,1782,1226,1248,0.263558805,Z110_Img02090.jpg,FP,,1,0
3423,3444,708,734,0.269088924,Z110_Img02090.jpg,FP,,1,0
1507,1526,478,509,0.280387193,Z110_Img02090.jpg,FP,,1,0
6719,6752,1726,1767,0.443507731,Z110_Img02090.jpg,FP,,1,0
447,474,4443,4488,0.465498239,Z110_Img02090.jpg,FP,,1,0
6719,6745,2529,2555,0.466403157,Z110_Img02090.jpg,FP,,1,0
6651,6686,1753,1798,0.480440378,Z110_Img02090.jpg,FP,,1,0
951,986,3764,3787,0.434603542,Z110_Img02090.jpg,TP,xmin: 920; xmax:976; ymin: 3759; ymax: 3779,1,4
6819,6835,1668,1697,0.208018273,Z110_Img02090.jpg,FP,,1,0
1750,1785,3393,3418,0.257760555,Z110_Img02090.jpg,TP,xmin: 1729; xmax:1778; ymin: 3384; ymax: 3407,1,4
1665,1686,2,27,0.250925839,Z110_Img02132.jpg,FP,,1,0
959,985,1573,1596,0.45888868,Z110_Img02132.jpg,FP,,1,0
2987,3024,0,15,1,Z110_Img02132.jpg,FN,,0,3
450,473,711,737,0.21479319,Z110_Img02132.jpg,FP,,1,0
1026,1051,1574,1597,0.21969825,Z110_Img02132.jpg,FP,,1,0
1600,1622,3,28,0.220189184,Z110_Img02132.jpg,FP,,1,0
6874,6911,1199,1215,0.237494215,Z110_Img02132.jpg,FP,,1,0
256,282,1001,1026,0.316284299,Z110_Img02132.jpg,FP,,1,0
352,377,584,606,0.318178654,Z110_Img02132.jpg,FP,,1,0
190,219,3652,3687,0.356325507,Z110_Img02132.jpg,FP,,1,0
1245,1272,1249,1271,0.412367016,Z110_Img02132.jpg,FP,,1,0
160,185,3624,3653,0.416968048,Z110_Img02132.jpg,FP,,1,0
3068,3098,2145,2174,0.474560052,Z110_Img02132.jpg,FP,,1,0
4953,4990,678,705,0.484838724,Z110_Img02132.jpg,TP,xmin: 4947; xmax:4986; ymin: 679; ymax: 708,1,2
64,93,4431,4468,0.287767708,Z110_Img02133.jpg,FP,,1,0
4828,4860,1534,1553,0.270063311,Z110_Img02133.jpg,FP,,1,0
993,1014,2500,2520,0.20896934,Z110_Img02133.jpg,FP,,1,0
6748,6781,2057,2076,0.394213855,Z110_Img02133.jpg,FP,,1,0
832,860,2378,2401,0.40387997,Z110_Img02133.jpg,FP,,1,0
64,91,4402,4439,0.412266999,Z110_Img02133.jpg,FP,,1,0
93,122,4411,4450,0.326266676,Z110_Img02133.jpg,FP,,1,0
157,180,1793,1817,0.205382779,Z110_Img02133.jpg,FP,,1,0
4827,4861,1516,1539,0.262690574,Z110_Img02133.jpg,TP,xmin: 4831; xmax:4871; ymin: 1520; ymax: 1543,1,2
1117,1149,2055,2080,0.296600997,Z110_Img02133.jpg,FP,,1,0
2496,2519,380,410,0.462884814,Z110_Img02133.jpg,TP,xmin: 2499; xmax:2531; ymin: 371; ymax: 402,1,2
2751,2778,288,318,0.483650476,Z110_Img02133.jpg,TP,xmin: 2751; xmax:2780; ymin: 292; ymax: 325,1,2
2429,2460,255,288,0.492037922,Z110_Img02133.jpg,TP,xmin: 2429; xmax:2467; ymin: 255; ymax: 288,1,2
930,952,2379,2401,0.24474141,Z110_Img02133.jpg,FP,,1,0
225,253,1379,1403,0.21268855,Z110_Img02133.jpg,FP,,1,0
2876,2909,810,831,0.251442492,Z110_Img02133.jpg,TP,xmin: 2875; xmax:2914; ymin: 818; ymax: 838,1,2
1924,1942,1194,1220,0.258724004,Z110_Img02134.jpg,TP,xmin: 1923; xmax:1951; ymin: 1190; ymax: 1215,1,6
1597,1628,1148,1186,0.431847006,Z110_Img02134.jpg,FP,,1,0
1603,1637,1133,1164,1,Z110_Img02134.jpg,FN,,0,2
1965,1979,479,502,1,Z110_Img02134.jpg,FN,,0,6
1970,1985,485,510,1,Z110_Img02134.jpg,FN,,0,6
1666,1694,1251,1282,1,Z110_Img02134.jpg,FN,,0,2
2042,2074,1717,1741,0.290965647,Z110_Img02134.jpg,TP,xmin: 2033; xmax:2077; ymin: 1716; ymax: 1737,1,2
3967,4007,2485,2506,1,Z110_Img02134.jpg,FN,,0,6
601,636,519,543,0.422172397,Z110_Img02135.jpg,FP,,1,0
2508,2537,1811,1840,1,Z110_Img02135.jpg,FN,,0,6
2254,2285,1871,1902,1,Z110_Img02135.jpg,FN,,0,6
2561,2583,1103,1133,1,Z110_Img02135.jpg,FN,,0,2
6173,6204,868,902,0.261620522,Z110_Img02135.jpg,FP,,1,0
5665,5689,102,119,0.294284046,Z110_Img02135.jpg,FP,,1,0
542,566,3762,3786,0.347403437,Z110_Img02135.jpg,FP,,1,0
381,414,215,259,0.489536762,Z110_Img02135.jpg,FP,,1,0
4537,4564,3143,3161,0.207838282,Z110_Img02135.jpg,TP,xmin: 4522; xmax:4557; ymin: 3138; ymax: 3156,1,2
2191,2224,1764,1792,0.47042051,Z110_Img02135.jpg,TP,xmin: 2188; xmax:2230; ymin: 1751; ymax: 1780,1,2
512,537,938,959,0.375766397,Z110_Img02135.jpg,FP,,1,0
989,1021,2559,2592,0.483161092,Z110_Img02136.jpg,TP,xmin: 984; xmax:1022; ymin: 2568; ymax: 2599,1,2
1053,1084,2687,2716,0.369480342,Z110_Img02136.jpg,TP,xmin: 1051; xmax:1088; ymin: 2689; ymax: 2722,1,2
1312,1337,2623,2650,0.458284497,Z110_Img02136.jpg,TP,xmin: 1310; xmax:1341; ymin: 2630; ymax: 2656,1,2
1432,1463,3169,3190,0.203898191,Z110_Img02136.jpg,FP,,1,0
800,826,1247,1274,0.332789689,Z110_Img02136.jpg,FP,,1,0
1351,1378,1914,1943,1,Z110_Img02136.jpg,FN,,0,2
3345,3390,3930,3947,1,Z110_Img02136.jpg,FN,,0,2
3424,3467,4577,4595,1,Z110_Img02137.jpg,FN,,0,2
1509,1530,2526,2555,1,Z110_Img02137.jpg,FN,,0,2
1185,1208,3301,3327,0.352399379,Z110_Img02137.jpg,TP,xmin: 1184; xmax:1219; ymin: 3288; ymax: 3317,1,2
1116,1150,3175,3201,0.490620971,Z110_Img02137.jpg,TP,xmin: 1120; xmax:1161; ymin: 3165; ymax: 3194,1,2
1531,1566,3763,3782,0.376525134,Z110_Img02137.jpg,TP,xmin: 1539; xmax:1581; ymin: 3759; ymax: 3777,1,2
0,30,65,91,0.487982124,Z110_Img02137.jpg,FP,,1,0
959,988,1858,1892,0.468295276,Z110_Img02137.jpg,FP,,1,0
478,508,1704,1725,0.290572971,Z110_Img02137.jpg,FP,,1,0
6977,7000,2499,2517,0.254134417,Z110_Img02137.jpg,FP,,1,0
609,633,549,573,0.234746769,Z110_Img02137.jpg,FP,,1,0
1440,1467,3237,3266,0.281534165,Z110_Img02137.jpg,TP,xmin: 1443; xmax:1475; ymin: 3227; ymax: 3262,1,2
3065,3104,254,280,0.487897217,Z110_Img02138.jpg,TP,xmin: 3060; xmax:3105; ymin: 263; ymax: 288,1,2
1087,1114,3965,3998,0.346816063,Z110_Img02138.jpg,TP,xmin: 1077; xmax:1106; ymin: 3963; ymax: 3999,1,3
762,794,3902,3932,0.47097367,Z110_Img02138.jpg,TP,xmin: 751; xmax:794; ymin: 3896; ymax: 3925,1,6
1339,1372,30,56,0.492116034,Z110_Img02138.jpg,FP,,1,0
819,844,4017,4047,0.431768626,Z110_Img02138.jpg,TP,xmin: 814; xmax:839; ymin: 4016; ymax: 4049,1,6
1166,1201,4502,4520,0.418788642,Z110_Img02138.jpg,TP,xmin: 1159; xmax:1203; ymin: 4493; ymax: 4513,1,6
765,792,3826,3845,0.373944581,Z110_Img02138.jpg,FP,,1,0
1151,1176,3273,3300,1,Z110_Img02138.jpg,FN,,0,6
1313,1331,1264,1293,0.209069714,Z110_Img02138.jpg,FP,,1,0
1374,1404,96,125,0.213275313,Z110_Img02138.jpg,FP,,1,0
1141,1162,1035,1050,0.245878518,Z110_Img02138.jpg,FP,,1,0
4319,4341,63,82,0.321286768,Z110_Img02138.jpg,FP,,1,0
1313,1335,131,155,0.370089889,Z110_Img02138.jpg,FP,,1,0
1123,1142,131,154,0.425730973,Z110_Img02138.jpg,FP,,1,0
1310,1339,62,88,0.488286346,Z110_Img02138.jpg,FP,,1,0
768,792,260,280,0.461303055,Z110_Img02139.jpg,FP,,1,0
1241,1280,708,739,0.46979484,Z110_Img02139.jpg,FP,,1,0
788,827,4557,4586,0.455856621,Z110_Img02139.jpg,TP,xmin: 775; xmax:820; ymin: 4543; ymax: 4573,1,6
1277,1309,772,801,0.389823884,Z110_Img02139.jpg,FP,,1,0
2880,2905,153,200,0.487551361,Z110_Img02139.jpg,TP,xmin: 2883; xmax:2912; ymin: 159; ymax: 209,1,2
1233,1262,741,766,0.283598334,Z110_Img02139.jpg,FP,,1,0
2970,3012,906,926,0.483752221,Z110_Img02139.jpg,TP,xmin: 2979; xmax:3022; ymin: 895; ymax: 918,1,2
1153,1173,3922,3946,0.338252068,Z110_Img02139.jpg,TP,xmin: 1157; xmax:1182; ymin: 3925; ymax: 3952,1,6
2719,2741,73,114,0.458341271,Z110_Img02139.jpg,TP,xmin: 2708; xmax:2743; ymin: 66; ymax: 107,1,2
1101,1136,4605,4637,1,Z110_Img02139.jpg,FN,,0,6
500,523,165,186,0.37221542,Z110_Img02139.jpg,FP,,1,0
798,824,165,188,0.329583377,Z110_Img02139.jpg,FP,,1,0
1244,1271,822,848,0.248487934,Z110_Img02139.jpg,FP,,1,0
1235,1260,810,831,0.207000732,Z110_Img02139.jpg,FP,,1,0
418,439,1,22,0.201193467,Z110_Img02139.jpg,FP,,1,0
844,873,4668,4690,1,Z110_Img02139.jpg,FN,,0,6
64,94,98,126,0.384135872,Z110_Img02139.jpg,FP,,1,0
1377,1399,1196,1214,0.363295883,Z110_Img02140.jpg,FP,,1,0
6049,6071,1251,1269,0.242326871,Z110_Img02140.jpg,FP,,1,0
1279,1306,4114,4147,0.416296601,Z110_Img02140.jpg,FP,,1,0
1853,1884,1633,1661,0.460100681,Z110_Img02140.jpg,FP,,1,0
7131,7156,350,383,0.285245359,Z110_Img02140.jpg,FP,,1,0
3454,3484,1035,1080,0.489972979,Z110_Img02140.jpg,TP,xmin: 3449; xmax:3479; ymin: 1031; ymax: 1078,1,2
3547,3582,1769,1788,0.412152499,Z110_Img02140.jpg,TP,xmin: 3549; xmax:3590; ymin: 1771; ymax: 1791,1,6
3263,3293,939,978,0.245462611,Z110_Img02140.jpg,TP,xmin: 3269; xmax:3302; ymin: 945; ymax: 980,1,2
2937,2965,796,835,0.358285844,Z110_Img02140.jpg,TP,xmin: 2928; xmax:2959; ymin: 786; ymax: 824,1,2
3230,3258,321,354,0.492113262,Z110_Img02140.jpg,TP,xmin: 3231; xmax:3265; ymin: 313; ymax: 351,1,2
3230,3256,52,90,0.462238759,Z110_Img02140.jpg,TP,xmin: 3240; xmax:3270; ymin: 49; ymax: 85,1,2
1794,1818,4764,4791,0.275524735,Z110_Img02140.jpg,TP,xmin: 1803; xmax:1828; ymin: 4763; ymax: 4790,1,6
2302,2326,385,407,0.285215497,Z110_Img02140.jpg,FP,,1,0
3730,3770,2666,2686,1,Z110_Img02141.jpg,FN,,0,6
3112,3146,1679,1718,1,Z110_Img02141.jpg,FN,,0,2
3449,3490,1842,1875,1,Z110_Img02141.jpg,FN,,0,2
3423,3450,964,999,0.484948725,Z110_Img02141.jpg,TP,xmin: 3434; xmax:3459; ymin: 964; ymax: 999,1,2
3645,3673,1924,1968,0.463727623,Z110_Img02141.jpg,TP,xmin: 3637; xmax:3669; ymin: 1925; ymax: 1964,1,2
1915,1951,571,616,0.491434038,Z110_Img02141.jpg,FP,,1,0
2048,2074,2560,2587,0.397704363,Z110_Img02141.jpg,FP,,1,0
3413,3447,1210,1247,1,Z110_Img02141.jpg,FN,,0,2
7311,7336,1235,1270,1,Z110_Img02141.jpg,FN,,0,4
1790,1819,123,160,0.481654376,Z110_Img02142.jpg,TP,xmin: 1791; xmax:1825; ymin: 118; ymax: 155,1,4
1717,1763,0,26,0.491627634,Z110_Img02142.jpg,TP,xmin: 1708; xmax:1766; ymin: 0; ymax: 28,1,4
1327,1391,322,352,0.222903088,Z110_Img02142.jpg,TP,xmin: 1327; xmax:1376; ymin: 308; ymax: 352,1,4
1915,1982,225,256,0.262825072,Z110_Img02142.jpg,TP,xmin: 1918; xmax:1955; ymin: 212; ymax: 244,1,4
2016,2041,3592,3618,0.481528074,Z110_Img02142.jpg,FP,,1,0
3377,3419,2849,2880,1,Z110_Img02142.jpg,FN,,0,6
3334,3367,2226,2256,1,Z110_Img02142.jpg,FN,,0,6
1950,1979,218,237,1,Z110_Img02142.jpg,FN,,0,4
2781,2807,318,340,0.249706432,Z110_Img02142.jpg,FP,,1,0
7202,7223,2180,2215,0.397151172,Z110_Img02142.jpg,FP,,1,0
3040,3070,2686,2720,0.42069158,Z110_Img02142.jpg,TP,xmin: 3045; xmax:3080; ymin: 2688; ymax: 2722,1,6
3581,3609,2920,2955,0.24100104,Z110_Img02142.jpg,TP,xmin: 3572; xmax:3603; ymin: 2919; ymax: 2956,1,6
1853,1885,1627,1667,0.487627089,Z110_Img02142.jpg,FP,,1,0
2046,2072,3555,3582,0.420980632,Z110_Img02142.jpg,FP,,1,0
3359,3385,1990,2015,0.48495084,Z110_Img02142.jpg,TP,xmin: 3347; xmax:3385; ymin: 1978; ymax: 2013,1,6
1939,1986,1295,1324,0.483293027,Z110_Img02143.jpg,TP,xmin: 1930; xmax:1965; ymin: 1290; ymax: 1319,1,6
1718,1764,1097,1124,0.496818304,Z110_Img02143.jpg,TP,xmin: 1716; xmax:1772; ymin: 1084; ymax: 1114,1,6
3616,3647,3899,3934,1,Z110_Img02143.jpg,FN,,0,6
3414,3451,3843,3869,1,Z110_Img02143.jpg,FN,,0,6
3360,3394,3229,3259,1,Z110_Img02143.jpg,FN,,0,6
3372,3403,2986,3020,1,Z110_Img02143.jpg,FN,,0,6
1959,1988,1296,1315,1,Z110_Img02143.jpg,FN,,0,6
669,702,545,565,1,Z110_Img02143.jpg,FN,,0,6
1328,1454,1334,1458,0.207411438,Z110_Img02143.jpg,FP,,1,0
1841,1966,2642,2768,0.276092172,Z110_Img02143.jpg,FP,,1,0
385,410,609,633,0.293748438,Z110_Img02143.jpg,FP,,1,0
318,349,610,645,0.353416115,Z110_Img02143.jpg,FP,,1,0
1866,1940,2670,2739,0.320986271,Z110_Img02143.jpg,FP,,1,0
3736,3767,4632,4653,0.409915358,Z110_Img02143.jpg,FP,,1,0
3099,3131,3691,3720,0.378759265,Z110_Img02143.jpg,TP,xmin: 3087; xmax:3125; ymin: 3692; ymax: 3719,1,6
1360,1419,1377,1431,0.290975104,Z110_Img02143.jpg,TP,xmin: 1359; xmax:1407; ymin: 1385; ymax: 1430,1,6
1810,1836,1216,1249,0.309177756,Z110_Img02143.jpg,TP,xmin: 1804; xmax:1839; ymin: 1198; ymax: 1236,1,6
637,668,518,544,0.277986586,Z110_Img02143.jpg,TP,xmin: 636; xmax:673; ymin: 528; ymax: 556,1,6
2091,2126,2301,2324,1,Z110_Img02144.jpg,FN,,0,4
1060,1093,1392,1415,1,Z110_Img02144.jpg,FN,,0,1
508,535,177,206,0.325053781,Z110_Img02144.jpg,FP,,1,0
3,28,2855,2874,0.339671344,Z110_Img02144.jpg,FP,,1,0
828,858,1573,1593,0.311609149,Z110_Img02144.jpg,FP,,1,0
497,525,163,189,0.267819613,Z110_Img02144.jpg,FP,,1,0
256,280,2722,2742,0.241979703,Z110_Img02144.jpg,FP,,1,0
98,118,2501,2518,0.214531437,Z110_Img02144.jpg,FP,,1,0
816,851,1561,1582,1,Z110_Img02144.jpg,FN,,0,4
7299,7317,4045,4075,0.45481053,Z110_Img02144.jpg,FP,,1,0
447,475,193,219,0.467890054,Z110_Img02144.jpg,FP,,1,0
1470,1499,4661,4693,0.372307092,Z110_Img02144.jpg,FP,,1,0
3517,3549,4790,4822,0.473091245,Z110_Img02144.jpg,FP,,1,0
3736,3767,4852,4885,0.456852555,Z110_Img02144.jpg,TP,xmin: 3726; xmax:3761; ymin: 4845; ymax: 4880,1,2
3481,3512,4196,4226,0.465242863,Z110_Img02144.jpg,TP,xmin: 3467; xmax:3506; ymin: 4191; ymax: 4217,1,2
3488,3513,3952,3982,0.489232659,Z110_Img02144.jpg,TP,xmin: 3486; xmax:3521; ymin: 3950; ymax: 3988,1,2
2061,2097,2312,2338,0.215162441,Z110_Img02144.jpg,TP,xmin: 2058; xmax:2095; ymin: 2295; ymax: 2328,1,4
1951,1975,2214,2245,0.358023018,Z110_Img02144.jpg,TP,xmin: 1932; xmax:1971; ymin: 2203; ymax: 2242,1,4
1839,1904,2086,2114,0.200108543,Z110_Img02144.jpg,TP,xmin: 1844; xmax:1906; ymin: 2094; ymax: 2127,1,4
1497,1542,2375,2413,0.347857416,Z110_Img02144.jpg,TP,xmin: 1506; xmax:1554; ymin: 2382; ymax: 2425,1,4
784,815,1540,1566,0.4137986,Z110_Img02144.jpg,TP,xmin: 778; xmax:817; ymin: 1545; ymax: 1572,1,4
3214,3249,4663,4687,0.481390566,Z110_Img02144.jpg,FP,,1,0
21,42,2657,2682,0.37473622,Z110_Img02144.jpg,FP,,1,0
31,56,2567,2584,0.400007665,Z110_Img02144.jpg,FP,,1,0
66,91,2628,2650,0.403239012,Z110_Img02144.jpg,FP,,1,0
7298,7319,4019,4057,0.390827686,Z110_Img02144.jpg,FP,,1,0
158,185,3595,3614,0.362054288,Z110_Img02145.jpg,FP,,1,0
1164,1197,2429,2447,1,Z110_Img02145.jpg,FN,,0,1
2189,2219,3312,3331,1,Z110_Img02145.jpg,FN,,0,4
659,684,2657,2678,0.261677146,Z110_Img02145.jpg,FP,,1,0
195,219,3655,3677,0.303535551,Z110_Img02145.jpg,FP,,1,0
159,180,3666,3689,0.30845508,Z110_Img02145.jpg,FP,,1,0
158,181,3860,3882,0.310299546,Z110_Img02145.jpg,FP,,1,0
28,58,613,642,0.397539049,Z110_Img02145.jpg,FP,,1,0
895,925,2590,2613,0.473685801,Z110_Img02145.jpg,TP,xmin: 889; xmax:928; ymin: 2575; ymax: 2604,1,4
2165,2213,3302,3332,0.480618089,Z110_Img02145.jpg,TP,xmin: 2158; xmax:2199; ymin: 3307; ymax: 3338,1,4
2048,2074,3233,3267,0.246289626,Z110_Img02145.jpg,TP,xmin: 2037; xmax:2072; ymin: 3219; ymax: 3255,1,4
530,557,226,245,0.313866168,Z110_Img02145.jpg,FP,,1,0
157,181,3685,3710,0.331799835,Z110_Img02145.jpg,FP,,1,0
1180,1207,2441,2457,0.329686433,Z110_Img02145.jpg,FP,,1,0
1959,2006,3110,3136,0.472102284,Z110_Img02145.jpg,TP,xmin: 1949; xmax:2006; ymin: 3112; ymax: 3142,1,4
922,952,2596,2617,0.420223117,Z110_Img02145.jpg,TP,xmin: 923; xmax:959; ymin: 2591; ymax: 2610,1,4
1616,1679,3398,3427,0.200264245,Z110_Img02145.jpg,TP,xmin: 1621; xmax:1674; ymin: 3386; ymax: 3425,1,4
829,861,741,771,0.461211562,Z110_Img02145.jpg,FP,,1,0
417,441,3531,3552,0.328513682,Z110_Img02146.jpg,FP,,1,0
688,725,3480,3501,1,Z110_Img02146.jpg,FN,,0,4
930,965,3329,3347,1,Z110_Img02146.jpg,FN,,0,1
1930,1958,4227,4246,1,Z110_Img02146.jpg,FN,,0,4
576,599,484,505,0.459997386,Z110_Img02146.jpg,FP,,1,0
352,379,2152,2177,0.442261904,Z110_Img02146.jpg,FP,,1,0
699,731,3495,3518,0.377864301,Z110_Img02146.jpg,FP,,1,0
6878,6901,739,764,0.242480636,Z110_Img02146.jpg,FP,,1,0
352,377,1132,1153,0.472310722,Z110_Img02146.jpg,FP,,1,0
1716,1757,4032,4054,0.396115005,Z110_Img02146.jpg,TP,xmin: 1694; xmax:1752; ymin: 4027; ymax: 4050,1,4
1909,1956,4223,4254,0.461582571,Z110_Img02146.jpg,TP,xmin: 1901; xmax:1938; ymin: 4219; ymax: 4251,1,4
1791,1818,4142,4179,0.474087894,Z110_Img02146.jpg,TP,xmin: 1781; xmax:1814; ymin: 4132; ymax: 4168,1,4
400,425,2121,2145,0.252141923,Z110_Img02146.jpg,FP,,1,0
1921,1944,165,185,0.256507695,Z110_Img02146.jpg,FP,,1,0
666,698,3466,3490,0.418134481,Z110_Img02146.jpg,TP,xmin: 655; xmax:692; ymin: 3464; ymax: 3494,1,4
929,955,3339,3356,0.284524828,Z110_Img02146.jpg,FP,,1,0
638,668,1664,1691,0.28442654,Z110_Img02146.jpg,FP,,1,0
351,379,3559,3589,0.27632913,Z110_Img02146.jpg,FP,,1,0
0,27,836,863,0.262494117,Z110_Img02146.jpg,FP,,1,0
7200,7225,1797,1825,0.480058968,Z110_Img02146.jpg,FP,,1,0
1368,1415,4269,4303,0.490830064,Z110_Img02146.jpg,TP,xmin: 1373; xmax:1425; ymin: 4275; ymax: 4313,1,4
33,55,769,795,0.293057829,Z110_Img02146.jpg,FP,,1,0
1857,1881,680,704,0.396697819,Z110_Img02153.jpg,FP,,1,0
1044,1089,449,474,0.487362951,Z110_Img02153.jpg,TP,xmin: 1038; xmax:1083; ymin: 442; ymax: 468,1,3
1180,1213,358,405,0.490649045,Z110_Img02153.jpg,TP,xmin: 1182; xmax:1217; ymin: 356; ymax: 405,1,3
156,189,63,94,0.489454716,Z110_Img02153.jpg,TP,xmin: 150; xmax:192; ymin: 55; ymax: 86,1,6
474,505,3430,3455,0.410277754,Z110_Img02153.jpg,FP,,1,0
1403,1443,193,225,0.455503464,Z110_Img02153.jpg,FP,,1,0
606,640,0,31,0.259583235,Z110_Img02153.jpg,FP,,1,0
477,508,3496,3519,0.450253785,Z110_Img02153.jpg,FP,,1,0
317,341,883,907,0.232413232,Z110_Img02153.jpg,FP,,1,0
413,441,677,706,0.387442887,Z110_Img02153.jpg,FP,,1,0
64,89,3461,3483,0.214007422,Z110_Img02153.jpg,FP,,1,0
192,217,3730,3750,0.342382967,Z110_Img02153.jpg,FP,,1,0
703,730,389,414,0.333887964,Z110_Img02153.jpg,FP,,1,0
3203,3222,325,349,0.280098349,Z110_Img02153.jpg,FP,,1,0
703,731,357,382,0.271362692,Z110_Img02153.jpg,FP,,1,0
3553,3574,447,473,0.438316435,Z110_Img02154.jpg,FP,,1,0
124,163,867,896,0.493597627,Z110_Img02154.jpg,TP,xmin: 126; xmax:175; ymin: 865; ymax: 894,1,3
1360,1410,1423,1441,1,Z110_Img02154.jpg,FN,,0,3
3637,3658,384,425,0.420162946,Z110_Img02154.jpg,FP,,1,0
769,792,3718,3748,0.206188351,Z110_Img02154.jpg,FP,,1,0
2815,2843,63,91,0.463484198,Z110_Img02154.jpg,FP,,1,0
1138,1164,320,350,0.249256805,Z110_Img02154.jpg,FP,,1,0
1402,1434,1031,1059,0.487729043,Z110_Img02154.jpg,TP,xmin: 1384; xmax:1428; ymin: 1018; ymax: 1051,1,6
1177,1206,1186,1218,0.357647866,Z110_Img02154.jpg,TP,xmin: 1162; xmax:1197; ymin: 1180; ymax: 1218,1,3
1012,1053,1245,1270,0.433330238,Z110_Img02154.jpg,TP,xmin: 999; xmax:1049; ymin: 1254; ymax: 1278,1,3
1889,1911,3111,3131,0.208726048,Z110_Img02154.jpg,FP,,1,0
28,64,4079,4117,0.38616991,Z110_Img02154.jpg,FP,,1,0
3645,3666,404,445,0.276175797,Z110_Img02154.jpg,FP,,1,0
3639,3656,409,445,0.274763435,Z110_Img02154.jpg,FP,,1,0
3553,3575,293,318,0.213731557,Z110_Img02154.jpg,FP,,1,0
1446,1465,810,831,0.258164495,Z110_Img02154.jpg,FP,,1,0
1377,1406,1031,1061,0.258032918,Z110_Img02154.jpg,FP,,1,0
3521,3543,228,251,0.201430246,Z110_Img02154.jpg,FP,,1,0
1149,1178,2320,2357,0.302088737,Z110_Img02155.jpg,TP,xmin: 1135; xmax:1170; ymin: 2306; ymax: 2347,1,6
119,153,2029,2058,0.412448555,Z110_Img02155.jpg,TP,xmin: 99; xmax:148; ymin: 2026; ymax: 2054,1,3
1365,1403,2151,2176,0.463015527,Z110_Img02155.jpg,TP,xmin: 1337; xmax:1394; ymin: 2150; ymax: 2197,1,6
1333,1388,2545,2564,1,Z110_Img02155.jpg,FN,,0,6
3571,3596,1465,1510,0.456927776,Z110_Img02155.jpg,FP,,1,0
955,996,2405,2423,0.41155836,Z110_Img02155.jpg,FP,,1,0
288,313,2821,2845,0.347444892,Z110_Img02155.jpg,FP,,1,0
961,1005,2392,2413,1,Z110_Img02155.jpg,FN,,0,6
5557,5578,133,154,0.308212966,Z110_Img02156.jpg,FP,,1,0
472,512,2880,2907,0.492812604,Z110_Img02156.jpg,TP,xmin: 465; xmax:511; ymin: 2880; ymax: 2914,1,2
1305,1345,3207,3225,0.479493797,Z110_Img02156.jpg,TP,xmin: 1309; xmax:1354; ymin: 3207; ymax: 3230,1,2
1500,1532,3118,3156,0.362540305,Z110_Img02156.jpg,TP,xmin: 1490; xmax:1527; ymin: 3124; ymax: 3155,1,6
1688,1731,2948,2973,0.489494026,Z110_Img02156.jpg,TP,xmin: 1702; xmax:1737; ymin: 2952; ymax: 2977,1,6
